id,maker_id,name,ruby
3452,1173,VQI,ぶぃきゅーあい
3453,1174,VQU,ぶぃきゅーゆー
3454,46220,V＆Rプランニング（マニアック）,ぶいあんどあーるぷらんにんぐ
3455,40028,V＆Rプランニング,ぶいあんどあーるぷらんにんぐ
3456,46232,V＆R PRODUCE,ぶいあんどあーるぷろでゅーす
3457,46507,VRJCC,ぶいあーるじぇーしーしー
3458,46492,VRG,ぶいあーるじー
3459,46590,VRスタジアム,ぶいあーるすたじあむ
3460,40415,VR総研9課,ぶいあーるそうけん9か
3461,40429,VRの天才,ぶいあーるのてんさい
3462,46696,VR buz,ぶいあーるばず
3463,308609,VRパラダイス,ぶいあーるぱらだいす
3464,6647,VRプロジェクト,ぶいあーるぷろじぇくと
3465,301475,VRMAX,ぶいあーるまっくす
3466,1175,VXY,ぶいえっくすわい
3467,1859,VMP,ぶいえむてぃー
3468,1176,VZV,ぶいせっとぶい
3469,46350,ブイゼロ。,ぶいぜろ
3470,6677,Vrevo,ぶいれぼ
3471,46496,ブイワンVR,ぶいわんぶいあーる
3472,3730,ブカカ出版,ぶかかしゅっぱん
3473,6033,奉行,ぶぎょう
3474,4063,部長レンジャー,ぶちょうれんじゃー
3475,2116,ブッカケ,ぶっかけ
3476,301533,BUDDHA（ブッダ）,ぶっだ
3477,1424,ブッチャー,ぶっちゃー
3478,5476,ブッフキュー,ぶっふきゅー
3479,1471,ブラウス,ぶらうす
3480,5073,ブラ企画,ぶらきかく
3481,5489,BLACK,ぶらっく
3482,46533,BLACK＆BLACK,ぶらっくあんどぶらっく
3483,3561,BlackWolf,ぶらっくうるふ
3484,4148,ブラック映像,ぶらっくえいぞう
3485,4025,BLACK X,ぶらっくえっくす
3486,1017,black X-ray,ぶらっくえっくすれい
3487,1473,ブラック カフェ,ぶらっくかふぇ
3488,4204,BLACK Q,ぶらっくきゅう
3489,2348,black good job,ぶらっくぐっどじょぶ
3490,4097,BLACK ZIP,ぶらっくじっぷ
3491,3256,BLACK JACK,ぶらっくじゃっく
3492,2507,ブラックセックス,ぶらっくせっくす
3493,5440,Black Z,ぶらっくぜっと
3494,5132,BLACK ZONE,ぶらっくぞーん
3495,2566,Black time,ぶらっくたいむ
3496,6722,ブラックドッグ/妄想族,ぶらっくどっぐもうそうぞく
3497,3928,BLACK NAVY,ぶらっくねいびー
3498,1474,ブラック ファッカー,ぶらっくふぁっかー
3499,2549,BLACK FOX,ぶらっくふぉっくす
3500,2438,ブラック フォックス,ぶらっくふぉっくす
3501,4006,ブラックホール,ぶらっくほーる
3502,2416,ブラックヨット,ぶらっくよっと
3503,4609,BLACK LABEL,ぶらっくれーべる
3504,2434,ブラックワールド,ぶらっくわーるど
3505,45574,BRAD-J,ぶらっどじぇい
3506,5564,ブラペ,ぶらぺ
3507,307951,ブラボー！,ぶらぼー
3508,1018,blah,ぶらー
3509,4555,BRAVO,ぶらーぼ
3510,5009,BRAVO/ミスターインパクト,ぶらーぼみすたーいんぱくと
3511,4219,ブリキュア,ぶりきゅあ
3512,46494,BLISS,ぶりす
3513,5880,BRISTLE,ぶりすとる
3514,5149,ブリッツ,ぶりっつ
3515,45176,ブリット,ぶりっど
3516,46727,ぶり物産,ぶりぶっさん
3517,5098,ブリューワー,ぶりゅーわー
3518,301516,ぶりりあんと～Brilliant Jizz～,ぶりりあんと
3519,46245,BRILL（JADE）,ぶりる
3520,30677,ブリンカー,ぶりんかー
3521,2120,ブリーズ フェイムド,ぶりーずふぇいむど
3522,6412,ブリード,ぶりーど
3523,3827,BLOOD DEEP,ぶりーどでぃーぷ
3524,4513,ブルセラ魂,ぶるせらたましい
3525,4256,ブルセラ調査隊,ぶるせらちょうさたい
3526,3843,ぶるまぁ保存会,ぶるまぁほぞんかい
3527,30643,ブルマ狂,ぶるまきょう
3528,3153,BLUE,ぶるー
3529,4046,ブルー,ぶるー
3530,5050,ブルータス,ぶるーたす
3531,4114,ブルー特攻隊,ぶるーとっこうたい
3532,2748,BLUE BLOOD,ぶるーぶろーど
3533,66563,ブレイン,ぶれいん
3534,46098,ブレスト,ぶれすと
3535,4486,ブレンド,ぶれんど
3536,4149,ブレーン企画,ぶれーんあく
3537,40107,ブレーントラストカンパニー,ぶれーんとらすとかんぱにー
3538,2737,Brow person,ぶろうぷれそん
3539,3722,BROKEN,ぶろっくん
3540,6337,ブロッコリー/妄想族,ぶろっこりーもうそうぞく
3541,5051,ブロークン,ぶろーくん
3542,303101,Brolle,ぶろーる
3543,5072,ブー,ぶー
3544,46596,Booyah！,ぶーや
3545,5133,BOON,ぶーん
3546,46565,プチトマト,ぷちとまと
3547,3299,PUSSY,ぷっしー
3548,5508,プッシーキャット,ぷっしーきゃっと
3549,4485,プッチー,ぷっちー
3550,1468,プッチーニ,ぷっちーに
3551,6229,Private Eye,ぷらいべーとあい
3552,4254,プライベートショック,ぷらいべーとしょっく
3553,4044,プライベートJJ,ぷらいべーとじぇいじぇい
3554,5678,PRIVATES,ぷらいべーとず
3555,1469,プライベート ドリーム,ぷらいべーとどりーむ
3556,4255,プライベートバリュー,ぷらいべーとばりゅー
3557,300461,private mask/妄想族,ぷらいべーとますくもうそうぞく
3558,4045,プライベートワーク,ぷらいべーとわーく
3559,66599,プライマー,ぷらいまー
3560,40124,PRIME WAY,ぷらいむうぇい
3561,46191,Platinum,ぷらちな
3562,2865,ぷらちな,ぷらちな
3563,2353,Platonic Rose,ぷらとにっくろーず
3564,45425,プラネットプラス,ぷらねっとぷらす
3565,45262,プラム,ぷらむ
3566,5198,ぷりカワ,ぷりかわ
3567,4696,プリズン映像,ぷりずんえいぞう
3568,5348,プリパイ,ぷりぱい
3569,5654,Private,ぷりべーと
3570,45486,プリモ,ぷりも
3571,46676,プリモ@VR,ぷりもあっとぶいあーる
3572,46514,プリモVR,ぷりもぶいあーる
3573,2385,ぷりんしゅがー制作,ぷりんしゅがーせいさく
3574,45911,プリンセスM,ぷりんせすえむ
3575,4901,ぷりんぷりん,ぷりんぷりん
3576,300455,プレイエンターテイメント,ぷれいえんたーていめんと
3577,4317,プレイガールビジョン,ぷれいがーるびじょん
3578,1112,Play dizzying,ぷれいでぃじんぐ
3579,1481,プレイルーム,ぷれいるーむ
3580,2122,プレイング,ぷれいんぐ
3581,46491,プレシャス,ぷれしゃす
3582,40136,プレステージ,ぷれすてーじ
3583,3890,プレミアム,ぷれみあむ
3584,6710,プレミアム熟女/エマニエル,ぷれみあむじゅくじょえまにえる
3585,4540,プレミアムビジョン,ぷれみあむびじょん
3586,2124,プロジェクション,ぷろじぇくしょん
3587,1482,プロジェクト,ぷろじぇくと
3588,2125,プロジェクト ゾロ,ぷろじぇくとぞろ
3589,1483,プロビデオ商店,ぷろびでおしょうてん
3590,5018,プロフィールVENUS,ぷろふぃーるう゛ぃーなす
3591,5019,プロフバスター,ぷろふばすたー
3592,3911,プロレッスン,ぷろれっすん
3593,3842,プール監視員,ぷーるかんさついん
3594,45052,プールクラブ・エンタテインメント,ぷーるくらぶえんたていんめんと
3595,6604,平日14時の発情妻たち,へいじつ14じのはつじょうつまたち
3596,2133,ヘビー,へびー
3597,5137,HEAVEN,へぶん
3599,5732,変革,へんかく
3600,6393,変態紳士倶楽部,へんたいしんしくらぶ
3601,3745,変態同盟,へんたいどうめい
3602,4132,変態流派,へんたいりゅうは
3603,45340,BabyEntertainment,べいびーえんたーていめんと
3604,5028,米部,べいぶ
3605,40064,ベガファクトリー,べがふぁくとりー
3606,2130,ベガ  マスク,べがますく
3607,1485,ベストセラー,べすとせらー
3608,46414,BECKAKU,べっかく
3609,4115,べっぴん娘,べっぴんむすめ
3610,4259,紅孔雀,べにくじゃく
3611,2134,ベベ,べべ
3612,1486,べらんめい！！,べらんめい
3613,4930,ベリファイ,べりふぁい
3614,6153,Belinda,べりんだ
3615,2322,very win,べりーういん
3616,2347,BELL,べる
3617,1170,Versailles,べるさいれす
3618,306068,VERONICA,べろにか
3619,4133,便秘Z,べんぴぜっと
3620,1484,ペガサス,ぺがさす
3621,4452,ぺクサーネット,ぺくさーねっと
3622,5248,ペケペケ,ぺけぺけ
3623,5754,ぺったんこ,ぺったんこ
3624,300358,PETSHOP/妄想族,ぺっとしょっぷもうそうぞく
3625,4663,ペップ,ぺっぷ
3626,4116,ペテン師,ぺてんし
3627,5271,pedophilia,ぺどふぃりあ
3628,40582,ぺにコス,ぺにこす
3629,3938,ペペ映像,ぺぺえいぞう
3630,3340,ペル,ぺる
3631,302086,ペロネ,ぺろね
3632,4541,ぺろペローン,ぺろぺろーん
3633,46166,ホイップ,ほいっぷ
3634,30657,放課後オナニー倶楽部,ほうかごおなにーくらぶ
3635,302432,＃放課後ラブホ,ほうかごらぶほ
3636,3990,豊作ランド,ほうさくらんど
3637,6720,宝石箱/妄想族,ほうせきばこもうそうぞく
3638,5537,放尿猫,ほうにょうねこ
3639,5157,放尿美学研,ほうにょうびがくけん
3640,4675,豊満熟液,ほうまんじゅくえき
3641,4521,放漫鉄道,ほうまんてつどう
3642,4056,星の浜プロダクション,ほしのはまぷろだくしょん
3643,308264,Hsoda,ほそだ
3644,4367,保存版,ほぞんばん
3645,4287,ホッサン,ほっさん
3646,6567,HOT/エマニエル,ほっとえまにえる
3647,40045,ホットエンターテイメント,ほっとえんたーていめんと（使用不可）
3648,2351,HOT SHOT,ほっとしょっと
3649,2137,ホット ヒット,ほっとひっと
3650,1495,ホット ヘブン,ほっとへぶん
3651,45749,hot lips,ほっとりっぷす
3652,4453,ホテル赤富士,ほてるあかふじ
3653,6544,ホビコレ,ほびこれ
3654,1497,ホモ,ほも
3655,5748,ホラーフィアー,ほらーふぃあー
3656,4117,ホルモン電車,ほるもんでんしゃ
3657,4698,ホロン,ほろん
3658,5138,White,ほわいと
3659,4151,ホワイト,ほわいと
3660,2446,ホワイトウインド,ほわいとういんど
3661,45847,White Ghetto,ほわいとげっとー
3662,6502,ホワイトリリー,ほわいとりりー
3663,2693,本気汁,ほんきじる
3664,1634,本気でHクラブ,ほんきでえっちくらぶ
3665,3747,本堂,ほんどう
3666,6304,本中,ほんなか
3667,4298,本生,ほんなま
3668,5129,本生商,ほんなましょう
3669,5708,本能堂,ほんのうどう
3670,4092,本物記録,ほんものきろく
3671,5836,本物商会,ほんものしょうかい
3672,3830,HOME FUCK VID,ほーむふぁっくびでお
3673,3706,ホームメイドスタイル,ほーむめいどすたいる
3674,5420,HOME☆RUN,ほーむらん
3675,6742,ホームルーム/妄想族,ほーむるーむもうそうぞく
3676,3004,homeless,ほーむれす
3677,6591,HOLE/妄想族,ほーるもうそうぞく
3678,4021,母愛,ぼあい
3679,3400,voice judgment,ぼいすじゃっじめんと
3680,3746,母印,ぼいん
3681,3891,BOIN,ぼいん
3682,3856,暴漢魔,ぼうかんま
3683,5577,冒険屋,ぼうけんや
3684,30694,暴力団絶滅研究会,ぼうりょうだんぜつめつけんきゅうかい
3685,3857,暴殺ファクトリー,ぼくさつふぁくとりー
3686,46326,僕たち男の娘,ぼくたちおとこのこ
3687,3688,撲滅協会,ぼくめつきょうかい
3688,2135,ボス,ぼす
3689,3796,BOSS,ぼす
3690,46484,ボストンクラブ,ぼすとんくらぶ
3691,2917,母性,ぼせい
3692,5762,牡丹,ぼたん
3693,301936,BOTAN,ぼたん
3694,45950,ぼたん劇場,ぼたんげきじょう
3695,4433,BODY,ぼでぃ
3696,301627,ボニータ/妄想族,ぼにーたもうそうぞく
3697,5608,BOM,ぼむ
3698,45921,ボリューミー,ぼりゅーみー
3699,302210,BonキュンBon,ぼんきゅんぼん
3700,308041,ボンじりクラブ,ぼんじりくらぶ
3701,6649,VOND/妄想族,ぼんどもうそうぞく
3702,6576,煩悩組/妄想族,ぼんのうぐみもうそうぞく
3703,6210,ボンボンチェリー/妄想族,ぼんぼんちぇりーもうそうぞく
3704,1488,ボーイ,ぼーい
3705,1489,ボーイズ ペース,ぼーいずぺーす
3706,5458,ボーイズワンダー,ぼーいずわんだー
3707,1490,ボーイフレンド,ぼーいふれんど
3708,5099,ボーズハイ,ぼーずはい
3709,6598,BONUS/妄想族,ぼーなすもうそうぞく
3710,1492,ボーン ヘッド,ぼーんへっど
3711,6745,ぽかぽか/妄想族,ぽかぽかもうそうぞく
3712,1493,ポスト,ぽすと
3713,46315,ぽちゃティブ企画,ぽちゃてぃぶきかく
3714,6345,ぽちゃぷり/妄想族,ぽちゃぷりもうそうぞく
3715,3099,ポッキー,ぽっきー
3716,5655,ぽよ〜ん,ぽよ〜ん
3717,46504,ポルチオ開発研究所,ぽるちおかいはつけんきゅうじょ
3718,4288,ポルノ,ぽるの
3719,4150,ポルノマスター,ぽるのますたー
3720,5693,PoorPai,ぽーるぱい
3721,5020,まぁぁ,まぁぁ
3722,5319,MY View,まいう゛ゅー
3723,1499,マイ セクシー,まいせくしー
3724,4630,マイティー,まいてぃー
3725,4902,マイフ,まいふ
3726,4514,マイマドンナハウス,まいまどんなはうす
3727,1500,マイ ルール,まいるーる
3728,60854,マイロール,まいろーる
3729,4318,マイワイフ,まいわいふ
3730,6480,舞ワイフ/妄想族,まいわいふもうそうぞく
3731,301224,まかろに,まかろに
3732,45217,マキシング,まきしんぐ
3733,40401,マキシング.VR,まきしんぐどっとぶいあーる
3734,5349,マグジー,まぐじー
3735,4118,マグナーテン,まぐなーてん
3736,5317,magnet,まぐねっと
3737,308897,MAGNOLIA,まぐのりあ
3738,45702,まぐろ物産,まぐろぶっさん
3739,40507,まぐろ本舗,まぐろほんぽ
3740,4263,正藤,まさふじ
3741,1502,マザコンJr.,まざこんじゅにあ
3742,3240,まざまし時計,まざましとけい
3743,46105,マザー,まざー
3744,4119,マザーグース,まざーぐーす
3745,4026,Mother Jam,まざーじゃむ
3746,6577,MOTHERS,まざーず
3747,6360,MOTHERS ENTERTAINMENT PICTURES,まざーずえんたーていめんとぴくちゃーず
3748,1503,マジカルファクトリー,まじかるふぁくとりー
3749,40411,MAGIC,まじっく
3750,304281,Magic,まじっく
3751,45540,Magic6,まじっく6
3752,5350,マジックゴールド,まじっくごーるど
3753,46722,Magic Devil,まじっくでびる
3754,1090,MUZZY,まじー
3755,3775,マゾ研,まぞけん
3756,2339,masochism,まぞひずむ
3757,5717,マダム,まだむ
3758,6595,マダムX/エマニエル,まだむえっくすえまにえる
3759,5547,まだむきらー,まだむきらー
3760,45928,マダムス,まだむす
3761,6546,マダム遊艶痴/エマニエル,まだむゆうえんちえまにえる
3762,4341,MAX,まっくす
3763,66317,マックス,まっくす
3764,40046,マックスエー,まっくすえー
3765,6694,MAX-Aレジェンド,まっくすえーれじぇんど
3766,4007,マックス出版,まっくすしゅっぱん
3767,1505,マックス パワー ジャパン,まっくすぱわーじゃぱん
3768,1656,マックス富士,まっくすふじ
3769,6607,マッサGoGo！！/妄想族,まっさごーごーもうそうぞく
3770,304530,マッシュルーム/妄想族,まっしゅるーむもうそうぞく
3771,45490,MAD,まっど
3772,4386,マッドマニアックス,まっどまにあっくす
3773,301305,マッパ,まっぱ
3774,6324,松下一夫プレミアム,まつしたかずおぷれみあむ
3775,66318,松本企画,まつもときかく
3776,301442,Materiall,まてりおる
3777,6429,Matrix-Films,まとりっくすふいるむず
3778,2661,マドンナ,まどんな
3779,4419,マドンナNET,まどんなねっと
3780,5150,マドンナモンロー,まどんなもんろー
3781,45521,マニアゼロ,まにあぜろ
3782,46122,マニア9,まにあっく
3783,5801,マニア堂,まにあどう
3784,5300,マニアニューボイス,まにあにゅーぼいす
3785,3119,マニア本舗,まにあほんぽ
3786,3268,マニアワールド,まにあわーるど
3787,5249,マニアン,まにあん
3788,46251,マニガンズ,まにがんず
3789,3844,マニュフェスト公社,まにゅふぇすとこうしゃ
3790,6365,Money Maker,まねーめーかー
3791,2144,マブ,まぶ
3792,4291,幻復刻,まぼろしふっこく
3793,5865,ママスープ,まますーぷ
3794,40585,ま○こ銀行,ままるこぎんこう
3795,4182,ママン横浜,ままんよこはま
3796,2964,魔羅,まら
3797,1765,Mara Woo,まらうー
3798,46286,マリア,まりあ
3799,4553,MARIA,まりあ
3800,45896,MARRION,まりおん
3801,6693,MARRION-VR,まりおんぶいあーる
3802,4487,マリー,まりー
3803,301904,maryGOLD,まりーごーるど
3804,303226,まるかぁの,まるかぁの
3805,308551,まるかあの/妄想族,まるかあのもうそうぞく
3806,40070,マルクス兄弟,まるくすきょうだい
3807,5439,○修正,まるしゅうせい
3808,40419,まるはんVR,まるはんぶいあーる
3809,46130,まる秘,まるひ
3810,5857,○秘,まるひ
3811,45452,Mulberry Field,まるべりーふぃーるど
3812,4570,まる見え映像,まるみええいぞう
3813,4049,丸山サークル,まるやまさーくる
3814,300569,稀（まれ）/妄想族,まれもうそうぞく
3815,3178,満開,まんかい
3816,5181,満開熟女,まんかいじゅくじょ
3817,2406,マンQ出版,まんきゅーしゅっぱん
3818,6655,まんげつ/妄想族,まんげつもうそうぞく
3819,4120,マンゴー栗原,まんごーくりはら
3820,3689,満汁電車,まんじるでんしゃ
3821,6495,MANJIRO/エマニエル,まんじろーえまにえる
3822,3748,満足満像,まんぞくまんぞう
3823,5744,満だく,まんだく
3824,6428,マンドリル,まんどりる
3825,45748,マンボウ,まんぼう
3826,4152,マーキュリー,まーきゅりー
3827,46498,MERCURY（マーキュリー）,まーきゅりー
3828,4813,MATCH,まーち
3829,4699,マーブル,まーぶる
3830,5765,マーブルコート,まーぶるこーと
3831,4024,mermaid,まーめいど
3832,66121,マーレーインターナショナル,まーれーいんたーなしょなる
3833,46700,MICAELA,みかえら
3834,2862,未処理映像,みしょりえいぞう
3835,5437,未熟性器,みじゅくせいき
3836,5484,未熟膣,みじゅくちつ
3837,5052,ミスジャパン,みすじゃぱん
3838,40297,ミスター・インパクト,みすたーいんぱくと
3839,46212,Mr.michiru,みすたーみちる
3840,40554,MysticAngelLabel,みすてぃっくえんじぇるれーべる
3841,6468,Misty Moon,みすてぃむーん
3842,6547,ミステリア/妄想族,みすてりあもうそうぞく
3843,1508,ミステリー,みすてりー
3844,2148,ミス ハイパー,みすはいぱー
3845,304392,ミスマッチ/妄想族,みすまっちもうそうぞく
3846,4831,未成年企画,みせいねんきかく
3847,5385,未成年罪,みせいねんざい
3848,6525,ミセスの素顔/エマニエル,みせすのすがおえまにえる
3849,45290,michiru,みちる
3850,2150,ミックス ジュース,みっくすじゅーす
3851,1085,MIX-G工房,みっくすじーこうぼう
3852,4209,mission,みっしょん
3853,4404,MID NIGHT,みっどないと
3854,6450,蜜月,みつげつ
3855,6669,密造酒/エマニエル,みつぞうしゅえまにえる
3857,46550,ミツバチホールディングス,みつばちほーるでぃんぐす
3858,300445,港区女子,みなとくじょし
3859,6351,ミニマム,みにまむ
3860,4638,峰不二夫,みねふじお
3861,4500,未満,みまん
3862,301691,ミヤタ映像舎,みやたえいぞうしゃ
3863,2863,未来出版,みらいしゅっぱん
3864,4809,ミル,みる
3865,6431,Milu,みる
3866,46511,MILU VR,みるう゛いあーる
3867,40008,みるきぃぷりん♪,みるきぃぷりん
3868,46172,Milkyprin♪,みるきぃーぷりん
3869,5378,ミルキー,みるきー
3871,6134,ミルキーズピクチャーズ,みるきーずぴくちゃーず
3872,40503,MILK,みるく
3873,4784,MILK CROWN,みるくくらうん
3874,3970,ミルクママ,みるくまま
3875,6321,Milf/妄想族,みるふもうそうぞく
3876,5636,ミレン,みれん
3877,3883,睡犯鬼,みんはんき
3878,2154,ミンミン,みんみん
3879,5794,ミート,みーと
3880,6176,ミーファ,みーふぁ
3881,4864,無垢,むく
3882,5792,無言/妄想族,むごんもうそうぞく
3883,4583,無印ムービー,むじるしむーびー
3884,6103,無印ムービー関西版,むじるしむーびーかんさいばん
3885,3923,娘偏愛 父の会,むすめへんあいちちのかい
3886,46510,むちプロ,むちぷろ
3887,302072,ムチムッチ/妄想族,むちむっちもうそうぞく
3888,40614,むちゃぶりTV,むちゃぶりてぃーびー
3889,4852,ムッシュムランチョ,むっしゅむらんちょ
3890,4717,むっちり熟女,むっちりじゅくじょ
3891,1511,ムッチリ ファーム,むっちりふぁーむ
3892,4700,ムッツリーニ,むっつりーに
3893,5456,MUTEKI,むてき
3894,45329,無敵会,むてきかい
3895,46616,胸糞タロウVR,むなくそたろうぶいあーる
3896,46560,胸糞VR,むなくそぶいあーる
3897,300111,胸熱素人,むねあつしろうと
3898,5413,胸キュン喫茶,むねきゅんきっさ
3899,4234,無法地帯,むほうちたい
3900,4814,MUMUKA,むむか
3901,46264,無名時代,むめいじだい
3902,300200,ムラっch,むらっち
3903,40515,村西とおる事務所,むらにしとおるじむしょ
3904,6294,ムラムラ,むらむら
3905,1509,ムーディーズ,むーでぃーず
3906,1657,ムービングビデオ,むーびんぐびでお（使用不可）
3907,46661,名作ポルノ,めいさくぽるの
3908,6363,メガサイクロン/妄想族,めがさいくろんもうそうぞく
3909,46654,メガハーツ,めがはーつ
3910,6486,MEGA BOX/妄想族,めがぼっくすもうそうぞく
3911,30686,女神,めがみ
3912,6392,MEGAMI,めがみ
3913,5808,メガ盛り企画,めがもりきかく
3914,4608,メガロポリス,めがろぽりす
3915,5722,Mega Wild！！,めがわいるど
3916,5075,恵み企画,めぐみきかく
3917,5825,女尻,めじり
3918,301599,メスイキ,めすいき
3919,5766,雌戌,めすいぬ
3920,1596,雌豚,めすぶた
3921,45671,メスブタ.com,めすぶたどっとこむ
3922,5165,metaverse,めたう゛ぁーす
3923,304515,メタプリ,めたぷり
3924,3939,メタル企画,めたるきかく
3925,4832,滅殺強姦,めつさつごうかん
3926,301276,MEDY,めでぃ
3927,40170,メディア・アーツ,めでぃああーつ
3928,40175,メディアアーツ,めでぃああーつ
3929,40125,MEDIA ALL STARS,めでぃあおーるすたーず
3930,3874,メディア企画,めでぃあきかく
3931,40047,メディアステーション,めでぃあすてーしょん
3932,40048,メディアバンク,めでぃあばんく
3933,66009,メディアブランド,めでぃあぶらんど
3934,60201,メディアマーケット,めでぃあまーけっと
3935,5329,芽生,めばえ
3936,40080,メビウスエンターテイメント,めびうすえんたーていんめんと
3937,4494,女女書籍,めめしょせき
3938,4079,メモリアル,めもりある
3939,1513,メリー ファックス,めりーふぁっくす
3940,6768,メルティーラインVR,めるてぃーらいんぶいあーる
3941,4664,メレンデス,めれんです
3942,45883,Mellow Moon（メロウムーン）,めろうむーん
3943,4183,メロンイエロー,めろんいえろー
3944,4865,Men’s Heaven,めんずへぶん
3945,46538,Men’s LAB,めんずらぼ
3946,4267,面接代行,めんせつだいこう
3947,45985,メーテルホルモン,めーてるほるもん
3948,40565,妄撮研,もうさつけん
3949,46669,妄想VR,もうそうぶいあーる
3950,301504,妄想プランニング,もうそうぷらんにんぐ
3951,5219,MOEJAPAN,もえじゃぱん
3952,4167,萌え萌え委員会,もえもえいいんかい
3953,46705,木曜だヨ！全員集合っ！！,もくようだよぜんいんしゅうごうっ
3954,4319,もぐら,もぐら
3955,5314,もっこりテレビ,もっこりてれび
3956,4853,モテカワ,もてかわ
3957,45278,モデスト,もですと
3958,46263,MONA,もな
3959,1086,mono-sex,ものせっくす
3960,45255,モブスターズ,もぶすたーず
3961,6632,モブスターズ/妄想族,もぶすたーずもうそうぞく
3962,4353,もみじ企画,もみじきかく
3963,4473,MOMO,もも
3964,5853,momo,もも
3965,5483,桃CLUB,ももくらぶ
3966,5383,桃尻痴漢,ももじりちかん
3967,40016,桃太郎映像出版,ももたろうえいぞうしゅっぱん
3968,5436,桃ワレ企画,ももわれきかく
3969,6578,モラル,もらる
3970,300499,MOLESTIC,もれすてぃっく
3971,4863,モワモワ,もわもわ
3972,4121,モン吉電車,もんきちでんしゃ
3973,4488,モンキー,もんきー
3974,6326,モンク,もんく
3975,1514,モンゴロイド,もんごろいど
3976,5318,monster,もんすたー
3977,308345,MONSTERS,もんすたーず
3978,4580,悶絶クイーン,もんぜつくいーん
3979,300245,MONDELDE VR,もんでるでぶいあーる
3980,40173,MONDO TV オンデマンド,もんどてぃーびーおんでまんど
3981,5527,Montparnasse,もんぱるなす
3982,5691,モンモン,もんもん
3983,2162,モーションQ.C,もーしょんきゅーしー
3984,4768,モーゼの泉,もーぜのいずみ
3985,60829,Morning Window,もーにんぐうぃんどう
3986,5721,モーパイ,もーぱい
3987,4336,矢追珍平,やおいちんぺい
3988,4704,薬物世界,やくぶつせかい
3989,4199,薬物に犯される女性,やくぶつにおかされるじょせい
3990,2516,薬物犯,やくぶつはん
3991,4605,薬魔,やくま
3992,5711,薬罠,やくわな
3993,3773,ヤスダ組,やすだくみ
3994,5807,夜蝶,やちょう
3995,40561,やっちまん,やっちまん
3996,308330,YATTOエンタテインメント,やっとえんたていんめんと
3997,30658,柳宿,やなぎやど
3998,46631,ヤバイVR屋さん,やばいぶいあーるやさん
3999,45387,ヤブサメグラフィティ,やぶさめぐらふぃてぃ
4000,1198,YAUPON,やぽん
4001,4080,ヤマト映像,やまとえいぞう
4002,6492,山と空/妄想族,やまとそらもうそうぞく
4003,3164,ヤマンバワールド,やまんばわーるど
4004,1566,闇,やみ
4005,3669,闇市ネット,やみいちねっと
4006,5173,闇雲企画,やみくもきかく
4007,5855,闇ビデオ編集社,やみびでおへんしゅうしゃ
4008,5773,闇輸入品,やみゆにゅうひん
4009,304332,闇録,やみろく
4010,3875,やや企画,ややきかく
4011,1639,弥生,やよい
4012,6654,やり狂う！スケベなセフレ達DX/妄想族,やりくるうすけべなせふれたちでらっくすもうそうぞく
4013,2509,ヤリ上手,やりじょうず
4014,6601,ヤリマン伝説,やりまんでんせつ
4015,301240,ヤリマン★ビッチーズ,やりまんびっちーず
4016,1516,やるkiss,やるきす
4017,4854,ヤンクン,やんくん
4018,4631,ヤングヴァージン,やんぐう゛ぁーじん
4019,5730,ヤングエロス,やんぐえろす
4020,303252,ヤングコーン/妄想族,やんぐこーんもうそうぞく
4021,4571,ヤングJ,やんぐじぇい
4022,1204,Young Job,やんぐじょぶ
4023,2417,ヤングディージェイ,やんぐでぃーじぇい
4024,1199,YEA BIG FUNBAG,やーびっくふぁんばっぐ
4025,4796,ユアーズ,ゆあーず
4026,2287,優艶,ゆうえん
4027,6763,有閑ミセス/エマニエル,ゆうかんみせすえまにえる
4028,4639,有害出版,ゆうがいしゅっぱん
4029,5234,有害図書,ゆうがいとしょ
4030,46038,（有）群雄社,ゆうげんがいしゃぐんゆうしゃ
4031,3310,（有）未来映像,ゆうげんがいしゃみらいえいぞう
4032,2980,優秀 excellent,ゆうしゅうえくせれんと
4033,2773,優駿,ゆうしゅん
4034,4890,（有）PUT,ゆうぴーゆーてぃ
4035,4467,遊雄,ゆうゆう
4036,4962,誘惑マダムグループ,ゆうわくまだむぐるーぷ
4037,3774,雪鬼,ゆきおに
4038,5082,諭企画,ゆきかく
4039,3991,諭吉の会,ゆきちのかい
4040,5002,ユトピ,ゆとぴ
4041,1164,United Black,ゆないてっどぶらっく
4042,5312,輸入ブラック,ゆにゅうぶらっく
4043,1853,Uni Match,ゆみまっち
4044,5287,夢企画,ゆめきかく
4045,6743,ゆりえっち/妄想族,ゆりえっちもうそうぞく
4046,5563,百合社,ゆりしゃ
4047,5205,百合専,ゆりせん
4048,6380,ゆり★ゆり,ゆりゆり
4049,5410,揺乳,ゆれちち
4050,4047,ユンゾ,ゆんぞ
4051,1849,U,ゆー
4052,4732,UIV,ゆーあいう゛ぃ
4053,46253,UIA,ゆーあいえー
4054,40024,U＆K,ゆーあんどけい
4055,1203,YOU WANT,ゆーうぉんと
4056,1166,USA,ゆーえすえー
4057,4344,USA VIDEO,ゆーえすえーう゛ぃでお
4058,3863,US直輸入配信,ゆーえすちょくゆにゅうはいしん
4059,3379,UX企画,ゆーえっくすきかく
4060,2166,ユー グッド,ゆーぐっど
4061,2945,USER,ゆーざー
4062,1163,UCZ,ゆーしーぜっと
